,gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
123,2017-10-18,07:30,Regular,Maker,Thon,MIL,East,Central,Away,Win,0,Goldenberg,Jason,Lindsay,Mark,Thon Maker,Starter,14,PF,85,216,1997-02-25,2,0,1,1,0,1,4,1,0.25,3,1,0.3333,1,0,0.0,0,0,0.0,2,1,3,BOS,East,Atlantic,Home,Loss,0
124,2017-10-18,07:30,Regular,Dellavedova,Matthew,MIL,East,Central,Away,Win,0,Goldenberg,Jason,Lindsay,Mark,Matthew Dellavedova,Bench,26,PG,76,190,1990-09-08,15,1,1,0,0,2,10,4,0.4,6,2,0.3333,4,2,0.5,5,5,1.0,0,1,1,BOS,East,Atlantic,Home,Loss,0
125,2017-10-18,07:30,Regular,Henson,John,MIL,East,Central,Away,Win,0,Goldenberg,Jason,Lindsay,Mark,John Henson,Bench,17,PF,83,220,1990-12-28,5,2,1,0,4,2,2,2,1.0,2,2,1.0,0,0,0.0,2,1,0.5,0,6,6,BOS,East,Atlantic,Home,Loss,0
126,2017-10-18,07:30,Regular,Monroe,Greg,MIL,East,Central,Away,Win,0,Goldenberg,Jason,Lindsay,Mark,Greg Monroe,Bench,17,C,83,247,1990-06-04,10,1,0,0,0,3,5,4,0.8,5,4,0.8,0,0,0.0,4,2,0.5,1,5,6,BOS,East,Atlantic,Home,Loss,0
127,2017-10-18,07:30,Regular,Teletović,Mirza,MIL,East,Central,Away,Win,0,Goldenberg,Jason,Lindsay,Mark,Mirza Teletović,Bench,11,PF,81,255,1985-09-17,0,1,0,0,0,0,2,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,2,2,BOS,East,Atlantic,Home,Loss,0
128,2017-10-18,07:30,Regular,Vaughn,Rashad,MIL,East,Central,Away,Win,0,Goldenberg,Jason,Lindsay,Mark,Rashad Vaughn,Bench,3,SG,77,199,1996-08-16,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,BOS,East,Atlantic,Home,Loss,0
129,2017-10-18,07:30,Regular,Irving,Kyrie,BOS,East,Atlantic,Home,Loss,0,Goldenberg,Jason,Lindsay,Mark,Kyrie Irving,Starter,39,PG,75,191,1992-03-23,17,3,3,3,0,1,25,7,0.28,18,5,0.2778,7,2,0.2857,2,1,0.5,1,3,4,MIL,East,Central,Away,Win,0
130,2017-10-18,07:30,Regular,Tatum,Jayson,BOS,East,Atlantic,Home,Loss,0,Goldenberg,Jason,Lindsay,Mark,Jayson Tatum,Starter,37,SF,80,205,1998-03-03,8,2,2,1,0,3,7,3,0.4286,6,3,0.5,1,0,0.0,5,2,0.4,2,7,9,MIL,East,Central,Away,Win,0
131,2017-10-18,07:30,Regular,Horford,Al,BOS,East,Atlantic,Home,Loss,0,Goldenberg,Jason,Lindsay,Mark,Al Horford,Starter,33,C,82,245,1986-06-03,13,4,2,3,2,3,11,6,0.5455,9,6,0.6667,2,0,0.0,1,1,1.0,1,5,6,MIL,East,Central,Away,Win,0
132,2017-10-18,07:30,Regular,Smart,Marcus,BOS,East,Atlantic,Home,Loss,0,Goldenberg,Jason,Lindsay,Mark,Marcus Smart,Starter,32,PG,76,220,1994-03-06,12,4,3,3,0,4,13,4,0.3077,6,1,0.1667,7,3,0.4286,6,1,0.1667,3,4,7,MIL,East,Central,Away,Win,0
133,2017-10-18,07:30,Regular,Brown,Jaylen,BOS,East,Atlantic,Home,Loss,0,Goldenberg,Jason,Lindsay,Mark,Jaylen Brown,Starter,28,F,79,222,1996-10-24,18,3,0,0,0,6,11,6,0.5455,8,4,0.5,3,2,0.6667,5,4,0.8,1,4,5,MIL,East,Central,Away,Win,0
134,2017-10-18,07:30,Regular,Rozier,Terry,BOS,East,Atlantic,Home,Loss,0,Goldenberg,Jason,Lindsay,Mark,Terry Rozier,Bench,27,PG,73,190,1994-03-17,15,6,0,2,0,4,12,6,0.5,7,3,0.4286,5,3,0.6,0,0,0.0,0,7,7,MIL,East,Central,Away,Win,0
135,2017-10-18,07:30,Regular,Baynes,Aron,BOS,East,Atlantic,Home,Loss,0,Goldenberg,Jason,Lindsay,Mark,Aron Baynes,Bench,16,C,82,260,1986-12-09,4,0,0,0,0,4,3,2,0.6667,3,2,0.6667,0,0,0.0,0,0,0.0,1,1,2,MIL,East,Central,Away,Win,0
136,2017-10-18,07:30,Regular,Ojeleye,Jesusemilore,BOS,East,Atlantic,Home,Loss,0,Goldenberg,Jason,Lindsay,Mark,Semi Ojeleye,Bench,12,PF,79,235,1994-12-05,3,0,1,0,0,0,2,1,0.5,0,0,0.0,2,1,0.5,0,0,0.0,0,1,1,MIL,East,Central,Away,Win,0
137,2017-10-18,07:30,Regular,Nader,Abdel,BOS,East,Atlantic,Home,Loss,0,Goldenberg,Jason,Lindsay,Mark,Abdel Nader,Bench,11,SF,78,230,1993-09-25,4,1,0,0,0,1,4,2,0.5,3,2,0.6667,1,0,0.0,0,0,0.0,0,0,0,MIL,East,Central,Away,Win,0
138,2017-10-18,07:30,Regular,Theis,Daniel,BOS,East,Atlantic,Home,Loss,0,Goldenberg,Jason,Lindsay,Mark,Daniel Theis,Bench,5,PF,81,243,1992-04-04,6,0,1,0,0,1,3,2,0.6667,3,2,0.6667,0,0,0.0,2,2,1.0,2,0,2,MIL,East,Central,Away,Win,0
139,2017-10-18,08:00,Regular,Davis,Anthony,NO,West,Southwest,Away,Loss,0,Twardoski,Scott,Zielinski,Gary,Anthony Davis,Starter,40,PF,82,220,1993-03-11,33,0,5,0,1,5,23,9,0.3913,21,8,0.381,2,1,0.5,17,14,0.8235,7,11,18,MEM,West,Southwest,Home,Win,0
140,2017-10-18,08:00,Regular,Holiday,Jrue,NO,West,Southwest,Away,Loss,0,Twardoski,Scott,Zielinski,Gary,Jrue Holiday,Starter,39,PG,75,180,1990-06-12,4,4,3,1,0,5,11,2,0.1818,8,2,0.25,3,0,0.0,0,0,0.0,2,4,6,MEM,West,Southwest,Home,Win,0
141,2017-10-18,08:00,Regular,Cousins,DeMarcus,NO,West,Southwest,Away,Loss,0,Twardoski,Scott,Zielinski,Gary,DeMarcus Cousins,Starter,38,PF,83,270,1990-08-13,28,2,4,0,7,4,21,9,0.4286,12,6,0.5,9,3,0.3333,8,7,0.875,2,8,10,MEM,West,Southwest,Home,Win,0
142,2017-10-18,08:00,Regular,Moore,E'Twaun,NO,West,Southwest,Away,Loss,0,Twardoski,Scott,Zielinski,Gary,E'Twaun Moore,Starter,34,SG,76,191,1989-02-25,11,4,2,1,0,3,11,5,0.4545,9,5,0.5556,2,0,0.0,1,1,1.0,1,1,2,MEM,West,Southwest,Home,Win,0
143,2017-10-18,08:00,Regular,Cunningham,Dante,NO,West,Southwest,Away,Loss,0,Twardoski,Scott,Zielinski,Gary,Dante Cunningham,Starter,26,PF,80,227,1987-04-22,7,0,0,1,1,1,4,2,0.5,1,1,1.0,3,1,0.3333,3,2,0.6667,3,6,9,MEM,West,Southwest,Home,Win,0
144,2017-10-18,08:00,Regular,Clark,Ian,NO,West,Southwest,Away,Loss,0,Twardoski,Scott,Zielinski,Gary,Ian Clark,Bench,21,SG,75,175,1991-03-07,3,2,1,1,0,3,3,1,0.3333,0,0,0.0,3,1,0.3333,0,0,0.0,0,3,3,MEM,West,Southwest,Home,Win,0
145,2017-10-18,08:00,Regular,Miller,Darius,NO,West,Southwest,Away,Loss,0,Twardoski,Scott,Zielinski,Gary,Darius Miller,Bench,17,SF,80,235,1990-03-21,0,0,0,0,1,4,1,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0,MEM,West,Southwest,Home,Win,0
146,2017-10-18,08:00,Regular,Crawford,Jordan,NO,West,Southwest,Away,Loss,0,Twardoski,Scott,Zielinski,Gary,Jordan Crawford,Bench,13,SG,76,195,1988-10-23,5,3,2,0,0,4,4,2,0.5,2,1,0.5,2,1,0.5,0,0,0.0,1,0,1,MEM,West,Southwest,Home,Win,0
147,2017-10-18,08:00,Regular,Allen,Tony,NO,West,Southwest,Away,Loss,0,Twardoski,Scott,Zielinski,Gary,Tony Allen,Bench,11,SG,76,213,1982-01-11,0,0,1,0,2,2,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0,0,2,2,MEM,West,Southwest,Home,Win,0
148,2017-10-18,08:00,Regular,Diallo,Cheick,NO,West,Southwest,Away,Loss,0,Twardoski,Scott,Zielinski,Gary,Cheick Diallo,Bench,1,F,81,219,1996-09-13,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,MEM,West,Southwest,Home,Win,0
194,2017-10-18,09:00,Regular,Gobert,Rudy,UTA,West,Northwest,Home,Win,0,Foster,Scott,Wood,Leon,Rudy Gobert,Starter,35,C,85,220,1992-06-26,18,1,6,0,1,4,9,7,0.7778,9,7,0.7778,0,0,0.0,4,4,1.0,3,7,10,DEN,West,Northwest,Away,Loss,0
195,2017-10-18,09:00,Regular,Ingles,Joseph,UTA,West,Northwest,Home,Win,0,Foster,Scott,Wood,Leon,Joe Ingles,Starter,33,SF,80,216,1987-10-02,11,6,0,2,0,3,6,4,0.6667,1,1,1.0,5,3,0.6,0,0,0.0,0,5,5,DEN,West,Northwest,Away,Loss,0
196,2017-10-18,09:00,Regular,Rubio,Ricky,UTA,West,Northwest,Home,Win,0,Foster,Scott,Wood,Leon,Ricky Rubio,Starter,32,PG,76,180,1990-10-21,9,10,3,2,0,1,9,3,0.3333,4,2,0.5,5,1,0.2,3,2,0.6667,0,5,5,DEN,West,Northwest,Away,Loss,0
197,2017-10-18,09:00,Regular,Favors,Derrick,UTA,West,Northwest,Home,Win,0,Foster,Scott,Wood,Leon,Derrick Favors,Starter,28,PF,82,246,1991-07-15,14,4,1,1,0,4,14,7,0.5,13,7,0.5385,1,0,0.0,0,0,0.0,0,4,4,DEN,West,Northwest,Away,Loss,0
198,2017-10-18,09:00,Regular,Mitchell,Donovan,UTA,West,Northwest,Home,Win,0,Foster,Scott,Wood,Leon,Donovan Mitchell,Starter,26,SG,75,200,1996-09-07,10,4,3,0,1,1,11,3,0.2727,9,3,0.3333,2,0,0.0,4,4,1.0,0,1,1,DEN,West,Northwest,Away,Loss,0
199,2017-10-18,09:00,Regular,Sefolosha,Thabo,UTA,West,Northwest,Home,Win,0,Foster,Scott,Wood,Leon,Thabo Sefolosha,Bench,21,SF,77,215,1984-05-02,7,2,0,2,0,0,7,3,0.4286,5,3,0.6,2,0,0.0,1,1,1.0,0,2,2,DEN,West,Northwest,Away,Loss,0
200,2017-10-18,09:00,Regular,Johnson,Joe,UTA,West,Northwest,Home,Win,0,Foster,Scott,Wood,Leon,Joe Johnson,Bench,20,SG,80,225,1981-06-29,13,1,1,1,0,3,10,5,0.5,6,4,0.6667,4,1,0.25,2,2,1.0,2,2,4,DEN,West,Northwest,Away,Loss,0
201,2017-10-18,09:00,Regular,Hood,Rodney,UTA,West,Northwest,Home,Win,0,Foster,Scott,Wood,Leon,Rodney Hood,Bench,18,SG,80,215,1992-10-20,6,0,0,0,0,1,4,2,0.5,1,0,0.0,3,2,0.6667,0,0,0.0,0,2,2,DEN,West,Northwest,Away,Loss,0
202,2017-10-18,09:00,Regular,Burks,Alec,UTA,West,Northwest,Home,Win,0,Foster,Scott,Wood,Leon,Alec Burks,Bench,15,SG,78,195,1991-07-20,16,0,0,1,0,1,10,7,0.7,8,5,0.625,2,2,1.0,0,0,0.0,0,1,1,DEN,West,Northwest,Away,Loss,0
203,2017-10-18,09:00,Regular,Udoh,Ekpe,UTA,West,Northwest,Home,Win,0,Foster,Scott,Wood,Leon,Ekpe Udoh,Bench,13,PF,82,240,1987-05-20,2,0,1,0,3,0,1,0,0.0,1,0,0.0,0,0,0.0,2,2,1.0,1,1,2,DEN,West,Northwest,Away,Loss,0
204,2017-10-18,09:30,Regular,Butler,Jimmy,MIN,West,Northwest,Away,Loss,0,Fraher,Pat,Stafford,Derrick,Jimmy Butler,Starter,35,SF,79,220,1989-09-14,12,3,3,1,0,3,12,5,0.4167,9,3,0.3333,3,2,0.6667,0,0,0.0,0,4,4,SA,West,Southwest,Home,Win,0
205,2017-10-18,09:30,Regular,Towns,Karl-Anthony,MIN,West,Northwest,Away,Loss,0,Fraher,Pat,Stafford,Derrick,Karl-Anthony Towns,Starter,35,C,83,248,1995-11-15,18,1,2,2,1,4,15,8,0.5333,14,8,0.5714,1,0,0.0,2,2,1.0,2,11,13,SA,West,Southwest,Home,Win,0
206,2017-10-18,09:30,Regular,Wiggins,Andrew,MIN,West,Northwest,Away,Loss,0,Fraher,Pat,Stafford,Derrick,Andrew Wiggins,Starter,30,SG,80,200,1995-02-23,26,1,1,0,0,0,14,9,0.6429,8,5,0.625,6,4,0.6667,9,4,0.4444,1,4,5,SA,West,Southwest,Home,Win,0
207,2017-10-18,09:30,Regular,Gibson,Taj,MIN,West,Northwest,Away,Loss,0,Fraher,Pat,Stafford,Derrick,Taj Gibson,Starter,27,PF,81,225,1985-06-24,6,3,2,1,0,3,11,3,0.2727,9,3,0.3333,2,0,0.0,0,0,0.0,2,2,4,SA,West,Southwest,Home,Win,0
208,2017-10-18,09:30,Regular,Teague,Jeff,MIN,West,Northwest,Away,Loss,0,Fraher,Pat,Stafford,Derrick,Jeff Teague,Starter,25,PG,74,180,1988-06-10,11,6,1,1,1,1,6,3,0.5,4,2,0.5,2,1,0.5,5,4,0.8,0,2,2,SA,West,Southwest,Home,Win,0
209,2017-10-18,09:30,Regular,Crawford,Jamal,MIN,West,Northwest,Away,Loss,0,Fraher,Pat,Stafford,Derrick,Jamal Crawford,Bench,24,SG,78,185,1980-03-20,10,5,2,0,1,1,5,3,0.6,4,3,0.75,1,0,0.0,4,4,1.0,1,2,3,SA,West,Southwest,Home,Win,0
210,2017-10-18,09:30,Regular,Jones,Tyus,MIN,West,Northwest,Away,Loss,0,Fraher,Pat,Stafford,Derrick,Tyus Jones,Bench,23,PG,72,190,1996-05-10,3,1,0,1,0,1,3,1,0.3333,3,1,0.3333,0,0,0.0,1,1,1.0,0,2,2,SA,West,Southwest,Home,Win,0
211,2017-10-18,09:30,Regular,Muhammad,Shabazz,MIN,West,Northwest,Away,Loss,0,Fraher,Pat,Stafford,Derrick,Shabazz Muhammad,Bench,14,SF,78,225,1992-11-13,2,0,0,0,1,2,6,1,0.1667,5,1,0.2,1,0,0.0,0,0,0.0,1,1,2,SA,West,Southwest,Home,Win,0
212,2017-10-18,09:30,Regular,Dieng,Gorgui,MIN,West,Northwest,Away,Loss,0,Fraher,Pat,Stafford,Derrick,Gorgui Dieng,Bench,14,C,83,245,1990-01-18,2,2,2,1,0,1,5,1,0.2,4,1,0.25,1,0,0.0,0,0,0.0,3,1,4,SA,West,Southwest,Home,Win,0
213,2017-10-18,09:30,Regular,Bjelica,Nemanja,MIN,West,Northwest,Away,Loss,0,Fraher,Pat,Stafford,Derrick,Nemanja Bjelica,Bench,13,PF,82,234,1988-05-09,9,1,0,0,0,0,8,3,0.375,6,2,0.3333,2,1,0.5,2,2,1.0,1,2,3,SA,West,Southwest,Home,Win,0
227,2017-10-18,10:00,Regular,Lillard,Damian,POR,West,Northwest,Away,Win,0,Orr,J.T.,Williams,James,Damian Lillard,Starter,30,PG,75,195,1990-07-15,27,5,0,1,3,1,20,10,0.5,14,6,0.4286,6,4,0.6667,3,3,1.0,3,2,5,PHO,West,Pacific,Home,Loss,0
228,2017-10-18,10:00,Regular,Aminu,Al-Farouq,POR,West,Northwest,Away,Win,0,Orr,J.T.,Williams,James,Al-Farouq Aminu,Starter,28,SF,81,215,1990-09-21,5,2,1,0,1,1,4,2,0.5,2,1,0.5,2,1,0.5,0,0,0.0,3,9,12,PHO,West,Pacific,Home,Loss,0
229,2017-10-18,10:00,Regular,Harkless,Maurice,POR,West,Northwest,Away,Win,0,Orr,J.T.,Williams,James,Moe Harkless,Starter,26,SF,81,220,1993-05-11,8,2,2,0,1,3,9,3,0.3333,8,3,0.375,1,0,0.0,2,2,1.0,3,2,5,PHO,West,Pacific,Home,Loss,0
230,2017-10-18,10:00,Regular,Turner,Evan,POR,West,Northwest,Away,Win,0,Orr,J.T.,Williams,James,Evan Turner,Starter,25,SG,79,210,1988-10-27,12,3,2,1,1,2,8,4,0.5,7,3,0.4286,1,1,1.0,4,3,0.75,1,3,4,PHO,West,Pacific,Home,Loss,0
231,2017-10-18,10:00,Regular,Nurkic,Jusuf,POR,West,Northwest,Away,Win,0,Orr,J.T.,Williams,James,Jusuf Nurkic,Starter,23,C,83,280,1994-08-23,11,1,5,1,0,3,7,2,0.2857,6,2,0.3333,1,0,0.0,10,7,0.7,0,11,11,PHO,West,Pacific,Home,Loss,0
232,2017-10-18,10:00,Regular,Connaughton,Patrick,POR,West,Northwest,Away,Win,0,Orr,J.T.,Williams,James,Pat Connaughton,Bench,32,SG,77,218,1993-01-06,24,2,1,0,0,2,14,9,0.6429,7,5,0.7143,7,4,0.5714,2,2,1.0,0,2,2,PHO,West,Pacific,Home,Loss,0
233,2017-10-18,10:00,Regular,Napier,Shabazz,POR,West,Northwest,Away,Win,0,Orr,J.T.,Williams,James,Shabazz Napier,Bench,23,PG,73,180,1991-07-14,10,3,1,2,0,2,6,4,0.6667,4,2,0.5,2,2,1.0,0,0,0.0,0,3,3,PHO,West,Pacific,Home,Loss,0
234,2017-10-18,10:00,Regular,Swanigan,Caleb,POR,West,Northwest,Away,Win,0,Orr,J.T.,Williams,James,Caleb Swanigan,Bench,18,PF,82,247,1997-04-18,8,3,2,1,0,2,7,3,0.4286,6,2,0.3333,1,1,1.0,1,1,1.0,1,3,4,PHO,West,Pacific,Home,Loss,0
235,2017-10-18,10:00,Regular,Davis,Edward,POR,West,Northwest,Away,Win,0,Orr,J.T.,Williams,James,Ed Davis,Bench,14,PF,82,215,1989-06-05,10,0,1,0,1,1,7,4,0.5714,7,4,0.5714,0,0,0.0,2,2,1.0,3,4,7,PHO,West,Pacific,Home,Loss,0
236,2017-10-18,10:00,Regular,Layman,Jake,POR,West,Northwest,Away,Win,0,Orr,J.T.,Williams,James,Jake Layman,Bench,12,F,81,209,1994-03-07,3,1,0,2,0,2,4,1,0.25,2,0,0.0,2,1,0.5,0,0,0.0,0,0,0,PHO,West,Pacific,Home,Loss,0
237,2017-10-18,10:00,Regular,Leonard,Meyers,POR,West,Northwest,Away,Win,0,Orr,J.T.,Williams,James,Meyers Leonard,Bench,11,PF,85,245,1992-02-27,6,0,1,0,0,1,4,2,0.5,3,2,0.6667,1,0,0.0,4,2,0.5,1,3,4,PHO,West,Pacific,Home,Loss,0
250,2017-10-18,10:00,Regular,Harden,James,HOU,West,Southwest,Away,Win,0,Scott,Kevin,Spooner,Bill,James Harden,Starter,38,SG,77,218,1989-08-26,27,9,2,2,0,1,21,8,0.381,7,4,0.5714,14,4,0.2857,8,7,0.875,2,1,3,SAC,West,Pacific,Home,Loss,0
251,2017-10-18,10:00,Regular,Gordon,Eric,HOU,West,Southwest,Away,Win,0,Scott,Kevin,Spooner,Bill,Eric Gordon,Starter,35,SG,75,220,1988-12-25,25,3,3,0,0,2,23,7,0.3043,10,3,0.3,13,4,0.3077,8,7,0.875,1,3,4,SAC,West,Pacific,Home,Loss,0
252,2017-10-18,10:00,Regular,Ariza,Trevor,HOU,West,Southwest,Away,Win,0,Scott,Kevin,Spooner,Bill,Trevor Ariza,Starter,32,F,80,200,1985-06-30,2,2,0,0,0,1,6,0,0.0,1,0,0.0,5,0,0.0,2,2,1.0,0,2,2,SAC,West,Pacific,Home,Loss,0
253,2017-10-18,10:00,Regular,Capela,Clint,HOU,West,Southwest,Away,Win,0,Scott,Kevin,Spooner,Bill,Clint Capela,Starter,28,C,82,245,1994-05-18,22,1,2,3,1,2,12,10,0.8333,12,10,0.8333,0,0,0.0,2,2,1.0,5,12,17,SAC,West,Pacific,Home,Loss,0
254,2017-10-18,10:00,Regular,Anderson,Ryan,HOU,West,Southwest,Away,Win,0,Scott,Kevin,Spooner,Bill,Ryan Anderson,Starter,26,PF,82,240,1988-05-06,10,0,0,0,0,1,7,2,0.2857,0,0,0.0,7,2,0.2857,4,4,1.0,1,4,5,SAC,West,Pacific,Home,Loss,0
255,2017-10-18,10:00,Regular,Tucker,Anthony,HOU,West,Southwest,Away,Win,0,Scott,Kevin,Spooner,Bill,P.J. Tucker,Bench,29,SF,77,225,1985-05-05,6,1,3,0,1,4,3,2,0.6667,0,0,0.0,3,2,0.6667,0,0,0.0,2,0,2,SAC,West,Pacific,Home,Loss,0
256,2017-10-18,10:00,Regular,Mbah a Moute,Luc Richard,HOU,West,Southwest,Away,Win,0,Scott,Kevin,Spooner,Bill,Luc Richard Mbah a Moute,Bench,24,PF,80,232,1986-09-09,4,0,1,0,0,0,4,1,0.25,2,1,0.5,2,0,0.0,2,2,1.0,0,4,4,SAC,West,Pacific,Home,Loss,0
257,2017-10-18,10:00,Regular,Hilario,Nenê,HOU,West,Southwest,Away,Win,0,Scott,Kevin,Spooner,Bill,Nenê,Bench,18,C,83,250,1982-09-13,9,1,1,1,0,2,5,3,0.6,5,3,0.6,0,0,0.0,3,3,1.0,1,3,4,SAC,West,Pacific,Home,Loss,0
258,2017-10-18,10:00,Regular,Jackson,Demetrius,HOU,West,Southwest,Away,Win,0,Scott,Kevin,Spooner,Bill,Demetrius Jackson,Bench,10,PG,73,194,1994-09-07,0,2,2,1,1,1,2,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,3,3,SAC,West,Pacific,Home,Loss,0
259,2017-10-18,10:00,Regular,Labissière,Skal,SAC,West,Pacific,Home,Loss,0,Scott,Kevin,Spooner,Bill,Skal Labissière,Starter,33,F,83,215,1996-03-18,12,1,5,0,0,1,9,5,0.5556,9,5,0.5556,0,0,0.0,2,2,1.0,0,10,10,HOU,West,Southwest,Away,Win,0
260,2017-10-18,10:00,Regular,Hield,Chavano,SAC,West,Pacific,Home,Loss,0,Scott,Kevin,Spooner,Bill,Buddy Hield,Starter,33,SG,77,212,1993-12-17,19,4,2,1,0,5,17,8,0.4706,10,5,0.5,7,3,0.4286,0,0,0.0,1,4,5,HOU,West,Southwest,Away,Win,0
261,2017-10-18,10:00,Regular,Hill,George,SAC,West,Pacific,Home,Loss,0,Scott,Kevin,Spooner,Bill,George Hill,Starter,33,PG,74,180,1986-05-04,16,3,4,0,0,3,11,6,0.5455,9,5,0.5556,2,1,0.5,4,3,0.75,1,2,3,HOU,West,Southwest,Away,Win,0
262,2017-10-18,10:00,Regular,Cauley-Stein,Willie,SAC,West,Pacific,Home,Loss,0,Scott,Kevin,Spooner,Bill,Willie Cauley-Stein,Starter,32,C,84,240,1993-08-18,21,1,1,0,3,1,15,10,0.6667,15,10,0.6667,0,0,0.0,2,1,0.5,4,6,10,HOU,West,Southwest,Away,Win,0
263,2017-10-18,10:00,Regular,Jackson,Justin,SAC,West,Pacific,Home,Loss,0,Scott,Kevin,Spooner,Bill,Justin Jackson,Starter,19,SF,80,210,1995-03-28,5,0,0,0,0,1,5,2,0.4,3,1,0.3333,2,1,0.5,0,0,0.0,1,1,2,HOU,West,Southwest,Away,Win,0
264,2017-10-18,10:00,Regular,Temple,Garrett,SAC,West,Pacific,Home,Loss,0,Scott,Kevin,Spooner,Bill,Garrett Temple,Bench,30,SG,78,190,1986-05-08,5,3,0,4,0,2,7,1,0.1429,1,0,0.0,6,1,0.1667,2,2,1.0,0,1,1,HOU,West,Southwest,Away,Win,0
265,2017-10-18,10:00,Regular,Fox,De'Aaron,SAC,West,Pacific,Home,Loss,0,Scott,Kevin,Spooner,Bill,De'Aaron Fox,Bench,24,PG,75,187,1997-12-20,14,5,3,0,0,2,15,7,0.4667,13,7,0.5385,2,0,0.0,0,0,0.0,2,2,4,HOU,West,Southwest,Away,Win,0
266,2017-10-18,10:00,Regular,Koufos,Konstantine,SAC,West,Pacific,Home,Loss,0,Scott,Kevin,Spooner,Bill,Kosta Koufos,Bench,18,C,84,265,1989-02-24,2,0,1,0,1,3,4,1,0.25,4,1,0.25,0,0,0.0,0,0,0.0,0,6,6,HOU,West,Southwest,Away,Win,0
267,2017-10-18,10:00,Regular,Carter,Vincent,SAC,West,Pacific,Home,Loss,0,Scott,Kevin,Spooner,Bill,Vince Carter,Bench,14,SG,78,220,1977-01-26,6,2,1,0,0,1,3,2,0.6667,0,0,0.0,3,2,0.6667,0,0,0.0,0,1,1,HOU,West,Southwest,Away,Win,0
268,2017-10-18,10:00,Regular,Richardson,Malachi,SAC,West,Pacific,Home,Loss,0,Scott,Kevin,Spooner,Bill,Malachi Richardson,Bench,6,SG,78,200,1996-01-05,0,0,0,0,0,1,2,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0,HOU,West,Southwest,Away,Win,0
281,2017-10-19,07:30,Regular,DeRozan,DeMar,TOR,East,Atlantic,Home,Win,0,Barnaky,Brent,Taylor,Dedric,DeMar DeRozan,Starter,32,SG,79,220,1989-08-07,11,5,5,2,1,1,9,2,0.2222,9,2,0.2222,0,0,0.0,8,7,0.875,1,5,6,CHI,East,Central,Away,Loss,0
282,2017-10-19,07:30,Regular,Valančiūnas,Jonas,TOR,East,Atlantic,Home,Win,0,Barnaky,Brent,Taylor,Dedric,Jonas Valančiūnas,Starter,31,C,84,231,1992-05-06,23,2,1,2,0,4,17,9,0.5294,16,9,0.5625,1,0,0.0,6,5,0.8333,8,7,15,CHI,East,Central,Away,Loss,0
283,2017-10-19,07:30,Regular,Lowry,Kyle,TOR,East,Atlantic,Home,Win,0,Barnaky,Brent,Taylor,Dedric,Kyle Lowry,Starter,31,PG,72,175,1986-03-25,12,9,4,1,0,1,7,4,0.5714,4,3,0.75,3,1,0.3333,3,3,1.0,0,4,4,CHI,East,Central,Away,Loss,0
284,2017-10-19,07:30,Regular,Powell,Norman,TOR,East,Atlantic,Home,Win,0,Barnaky,Brent,Taylor,Dedric,Norman Powell,Starter,25,SG,76,215,1993-05-25,15,1,2,1,0,2,11,5,0.4545,5,2,0.4,6,3,0.5,2,2,1.0,0,4,4,CHI,East,Central,Away,Loss,0
285,2017-10-19,07:30,Regular,Ibaka,Serge,TOR,East,Atlantic,Home,Win,0,Barnaky,Brent,Taylor,Dedric,Serge Ibaka,Starter,24,PF,83,220,1989-09-18,8,0,0,0,2,2,8,3,0.375,4,1,0.25,4,2,0.5,0,0,0.0,1,3,4,CHI,East,Central,Away,Loss,0
286,2017-10-19,07:30,Regular,Wright,Delon,TOR,East,Atlantic,Home,Win,0,Barnaky,Brent,Taylor,Dedric,Delon Wright,Bench,23,PG,77,190,1992-04-26,13,5,0,1,0,0,6,4,0.6667,5,4,0.8,1,0,0.0,5,5,1.0,1,1,2,CHI,East,Central,Away,Loss,0
287,2017-10-19,07:30,Regular,Miles,Calvin,TOR,East,Atlantic,Home,Win,0,Barnaky,Brent,Taylor,Dedric,C.J. Miles,Bench,20,SF,78,210,1987-04-18,22,0,0,0,0,4,12,7,0.5833,3,1,0.3333,9,6,0.6667,2,2,1.0,0,5,5,CHI,East,Central,Away,Loss,0
288,2017-10-19,07:30,Regular,Pöltl,Jakob,TOR,East,Atlantic,Home,Win,0,Barnaky,Brent,Taylor,Dedric,Jakob Pöltl,Bench,18,C,85,239,1995-10-15,2,0,3,1,0,3,2,1,0.5,2,1,0.5,0,0,0.0,0,0,0.0,0,5,5,CHI,East,Central,Away,Loss,0
